,perid,tournament_perid,datetime,fmt,box,forfeit,loser,loser_score,winner,winner_score,date
4082,esports:match:d6a3107f-15e1-4294-a57a-d1950dccca50,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-25 14:10:00+00:00,bestof,3,False,Team Gamerlegion,0.0,Ecstatic,2.0,2021-01-25
3611,esports:match:e8980520-2308-431e-a1b6-acef7ccdd49a,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-25 20:00:00+00:00,0,0,False,Ninjas in Pyjamas,0.0,Outsiders,2.0,2021-01-25
3612,esports:match:7cebfbfc-1cc9-411d-9189-2b0d91724cfb,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-25 13:05:00+00:00,bestof,3,False,Complexity Gaming,0.0,Fnatic,2.0,2021-01-25
3625,esports:match:d84820a8-08f4-43ca-b706-833f099cbd13,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-25 13:05:00+00:00,bestof,3,0,Team Dignitas,1.0,OG,2.0,2021-01-25
4085,esports:match:9f13df5a-0b67-4d3f-8c31-91cb24566eea,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-25 17:00:00+00:00,bestof,3,False,Sangal Esports,1.0,Young Ninjas,2.0,2021-01-25
4125,esports:match:e00accea-ec7f-4925-96db-139a381a5015,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-26 17:15:00+00:00,bestof,3,False,Heroic,0.0,MOUZ,2.0,2021-01-26
4139,esports:match:e48dd65d-1e40-4b40-a38a-d99d6bf3cbca,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-26 17:20:00+00:00,bestof,3,False,Young Ninjas,0.0,Winstrike Team,2.0,2021-01-26
4144,esports:match:4646ca68-861a-40c7-bfb5-1173e7887c57,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-26 18:00:00+00:00,bestof,3,False,Lilmix,0.0,HONORIS,2.0,2021-01-26
4487,esports:match:4d2a53cd-8cc3-4301-ad48-85baf01e7b9f,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-26 13:00:00+00:00,bestof,3,False,OG,1.0,Fnatic,2.0,2021-01-26
4158,esports:match:40397cbe-0f12-4896-b41f-3e8e924a48f7,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-26 19:00:00+00:00,0,0,False,MAD DOG'S PACT,1.0,ALTERNATE aTTaX,2.0,2021-01-26
4180,esports:match:b3bb737f-95ab-4f91-be2a-785531e55525,esports:tournament:009e61bb-7b87-4ad6-8d53-297677cbe720,2021-01-27 09:00:00+00:00,bestof,3,False,Caught Off Guard,1.0,Simplicity LFO,2.0,2021-01-27
4184,esports:match:d358268e-392f-4d16-86a1-286d7746ec1b,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 11:00:00+00:00,bestof,3,False,S-Gaming,1.0,Esports Club Kyiv,2.0,2021-01-27
4185,esports:match:f32962e1-b6ca-4a97-8b25-138c98738404,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 11:15:00+00:00,bestof,3,False,Sinners Esports,1.0,Sangal Esports,2.0,2021-01-27
4187,esports:match:f220690b-8e8c-486e-a71d-b760ade5fe2c,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-27 13:55:00+00:00,bestof,3,False,Hellraisers,0.0,Berlin International Gaming,2.0,2021-01-27
4195,esports:match:c39e9f24-6f12-465b-8ff6-76dc3678cee5,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 17:00:00+00:00,bestof,3,False,Winstrike Team,1.0,Izako Boars,2.0,2021-01-27
4190,esports:match:5d15b076-deeb-4dea-83ff-062d5acf15f7,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-27 14:00:00+00:00,bestof,3,False,FunPlus Phoenix,0.0,Evil Geniuses,2.0,2021-01-27
4193,esports:match:a3756953-9de3-47e6-9507-ea2953bdc1b9,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-27 16:30:00+00:00,bestof,3,False,Faze Clan,1.0,MIBR,2.0,2021-01-27
4196,esports:match:8b22a158-35b8-4123-b536-91c643996d65,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 17:00:00+00:00,bestof,3,False,Young Ninjas,1.0,Tricked eSport,2.0,2021-01-27
4179,esports:match:43d4dea2-964a-404d-983e-d63e99859bd2,esports:tournament:009e61bb-7b87-4ad6-8d53-297677cbe720,2021-01-27 09:00:00+00:00,bestof,3,False,Really Weird,1.0,Sylyx,2.0,2021-01-27
4189,esports:match:d8915cb7-b70c-4cf4-8f15-0e8a50fd1e3a,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 14:00:00+00:00,bestof,3,False,HONORIS,0.0,Ecstatic,2.0,2021-01-27
4178,esports:match:303ad12a-a14a-4b87-8fbf-ebd71866ff93,esports:tournament:009e61bb-7b87-4ad6-8d53-297677cbe720,2021-01-27 09:00:00+00:00,bestof,3,False,WC,0.0,Riot Gaming,2.0,2021-01-27
4127,esports:match:2d4e17f2-1048-46eb-b1ee-ed08332eca73,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 14:05:00+00:00,0,0,False,Lilmix,0.0,Team Gamerlegion,2.0,2021-01-27
4174,esports:match:7895368a-ed53-490d-9fb1-4bc2bd0f3a6b,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 08:00:00+00:00,bestof,3,False,Exploit Esports,0.0,Trident Clan,2.0,2021-01-27
4170,esports:match:5c5fdb3b-482c-443e-a7b4-2f7de3661f5c,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-27 02:00:00+00:00,bestof,3,False,Watch This,0.0,Bad News Bears,2.0,2021-01-27
4169,esports:match:85e2d6b1-4114-4d6a-a0b5-ae69722eb133,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-27 02:00:00+00:00,bestof,3,False,SapphireKelownaDotCom,0.0,Rise Esports Club,2.0,2021-01-27
4168,esports:match:c4ea7ee8-2127-48ed-9796-b854450a49cc,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-27 02:00:00+00:00,bestof,3,False,Big Chillin,0.0,Rebirth Esports,2.0,2021-01-27
4167,esports:match:6a9c5bf2-0ff5-450f-9ef8-71ee52ebdfb2,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-27 02:00:00+00:00,bestof,3,False,Levitate Esports,0.0,High Coast Esports,2.0,2021-01-27
4175,esports:match:6a968599-995f-433e-a795-da984b57d08c,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-27 08:00:00+00:00,bestof,3,False,4Glory,1.0,Offset Esports,2.0,2021-01-27
4126,esports:match:318e6623-8397-4c83-9545-116dc53684bc,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-27 13:00:00+00:00,0,0,False,Complexity Gaming,0.0,Team Dignitas,2.0,2021-01-27
4308,esports:match:78a89dbc-b6d2-4c66-9b19-a0fcea141528,esports:tournament:0c6d6275-cc7e-439a-9652-fbcd1f3098f3,2021-01-28 22:00:00+00:00,bestof,3,False,Triumph,0.0,Extra Salt,2.0,2021-01-28
4306,esports:match:b66340c8-87ae-4041-b129-2cc5c167b0d4,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-28 21:15:00+00:00,bestof,3,False,Cloud9,1.0,FURIA Esports,2.0,2021-01-28
4273,esports:match:1b8886f1-f0df-463d-ba13-18416b8b0641,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-28 17:25:00+00:00,bestof,3,False,Hellraisers,0.0,FunPlus Phoenix,2.0,2021-01-28
4272,esports:match:a96df13b-9928-44f0-995f-7ea1694a230c,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-28 17:20:00+00:00,bestof,3,False,MIBR,1.0,Heroic,2.0,2021-01-28
4263,esports:match:47be1ce5-0c54-46b8-9a14-bee60567f289,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-28 14:15:00+00:00,bestof,3,False,Esports Club Kyiv,0.0,Team Gamerlegion,2.0,2021-01-28
4262,esports:match:7c55b2fb-d492-4014-ae5e-1a4dee39e40e,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-28 14:00:00+00:00,bestof,3,False,HONORIS,0.0,Sangal Esports,2.0,2021-01-28
4259,esports:match:3dc59381-26a9-496a-85ce-1f86486e5fda,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-28 13:55:00+00:00,bestof,3,False,Team Spirit,1.0,Players,2.0,2021-01-28
4258,esports:match:fd27b77f-1195-463b-bce0-c7606c68de7a,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-28 13:55:00+00:00,bestof,3,False,Evil Geniuses,1.0,Berlin International Gaming,2.0,2021-01-28
4257,esports:match:5573f2a7-e6d8-4a9e-bba0-a25b015d7a03,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-28 13:00:00+00:00,bestof,3,False,Team Dignitas,1.0,OG,2.0,2021-01-28
4255,esports:match:89abe344-2848-4942-9c9c-8c2030dd3713,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-28 11:00:00+00:00,bestof,3,False,Offset Esports,1.0,Lilmix,2.0,2021-01-28
4249,esports:match:e9569d72-c77a-4dff-8e4f-fa0cf55bd636,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-28 08:00:00+00:00,bestof,3,False,Young Ninjas,0.0,Trident Clan,2.0,2021-01-28
4248,esports:match:96ec38d5-3607-45d8-a32c-55cb07916808,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-28 08:00:00+00:00,bestof,3,False,S-Gaming,0.0,Sinners Esports,2.0,2021-01-28
4242,esports:match:4451b07b-3322-4bce-a981-90d7e5c4aafd,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-28 02:00:00+00:00,bestof,3,False,ImPerium Esports,0.0,Recon 5,2.0,2021-01-28
4154,esports:match:f76ef1a5-1e69-448a-a2dc-f797b37a3b85,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-28 02:00:00+00:00,bestof,3,False,GGPR Esports,0.0,Oceanus Gaming,2.0,2021-01-28
4155,esports:match:c10bf750-8368-4b4c-8e82-7fc4ebf2b246,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-28 02:00:00+00:00,bestof,3,False,Eclipse eSports,1.0,Mythic Reborn,2.0,2021-01-28
4156,esports:match:38329176-895e-4666-8f83-4972df25fc77,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-28 02:00:00+00:00,0,0,False,SapphireKelownaDotCom,0.0,Timbermen,2.0,2021-01-28
4162,esports:match:ae4ff69f-d0f7-4c23-bd0a-b8ed370f2d85,esports:tournament:a0e620f0-c024-48c7-b82a-3d65a8972f7d,2021-01-28 02:00:00+00:00,bestof,3,False,Levitate Esports,0.0,Secret Club,2.0,2021-01-28
4256,esports:match:9c45f212-bf19-48ef-925d-f3773bdb70ab,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-28 11:10:00+00:00,bestof,3,False,Tricked eSport,1.0,Winstrike Team,2.0,2021-01-28
4327,esports:match:3ef26af7-bc9b-43cb-94ce-2fe457575aa5,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-29 14:35:00+00:00,bestof,3,False,Trident Clan,0.0,Esports Club Kyiv,2.0,2021-01-29
4341,esports:match:fc26edd4-625c-4d7e-9ce0-bf7b92478ead,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-29 20:00:00+00:00,bestof,3,False,FURIA Esports,0.0,MOUZ,2.0,2021-01-29
4338,esports:match:9a4ac6a9-2fee-471e-a1a3-c4ff4d373bea,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-29 18:00:00+00:00,bestof,3,False,Invictus Gaming International,0.0,Hellraisers,2.0,2021-01-29
4335,esports:match:70b39db7-8b39-4dba-9a2d-d712d4b7f35a,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-29 17:05:00+00:00,bestof,3,False,Sprout,1.0,Team Spirit,2.0,2021-01-29
4329,esports:match:10db28ad-8818-46c8-bbf8-4d189be425dd,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-29 15:05:00+00:00,0,0,False,Team Gamerlegion,0.0,Cult Esports,2.0,2021-01-29
4326,esports:match:4c42d301-1847-4b4c-aed4-930f70a0b208,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-29 14:00:00+00:00,bestof,3,False,Evil Geniuses,0.0,FunPlus Phoenix,2.0,2021-01-29
4331,esports:match:d3b0ae09-3899-4a92-9df0-30b2611b27e8,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-29 16:30:00+00:00,bestof,3,False,MIBR,1.0,Cloud9,2.0,2021-01-29
4322,esports:match:84c7aea3-f4c9-4127-ae3b-523eb62739ad,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-29 12:05:00+00:00,bestof,3,False,Sangal Esports,0.0,Sinners Esports,2.0,2021-01-29
4324,esports:match:4e008e18-6e66-44ea-bf07-8e40aab07722,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-29 13:00:00+00:00,bestof,3,False,Team Dignitas,1.0,Ninjas in Pyjamas,2.0,2021-01-29
4314,esports:match:7cb9e8a3-64af-4d61-ae1d-59941183aedf,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-29 08:00:00+00:00,bestof,3,False,Lilmix,0.0,Sinners Esports,2.0,2021-01-29
4157,esports:match:5c817d1f-0844-4249-b73a-a8ddf919f8d9,esports:tournament:0c6d6275-cc7e-439a-9652-fbcd1f3098f3,2021-01-29 21:00:00+00:00,0,0,False,Rebirth Esports,0.0,Pain Gaming,2.0,2021-01-29
4317,esports:match:f58807bb-d09b-4e7a-ab66-56a41db459a3,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-29 09:00:00+00:00,bestof,3,False,Nexus Gaming,1.0,Case Esports,2.0,2021-01-29
4321,esports:match:6a221f03-fef0-4bdc-b40c-009d70c7dae5,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-01-29 11:00:00+00:00,bestof,3,False,Tricked eSport,1.0,HONORIS,2.0,2021-01-29
4236,esports:match:810af1f8-62b0-4e2e-a882-d87edb8538bd,esports:tournament:0c6d6275-cc7e-439a-9652-fbcd1f3098f3,2021-01-30 22:15:00+00:00,bestof,3,False,Extra Salt,1.0,Rebirth Esports,2.0,2021-01-30
4354,esports:match:9ce4c67d-ceda-4e2c-8974-e332345d18a4,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-30 12:00:00+00:00,bestof,3,False,Young Ninjas,1.0,Budapest Five,2.0,2021-01-30
4359,esports:match:9e552d9e-bfd2-4daf-8c89-e1ebe672e643,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-30 13:00:00+00:00,0,0,False,Ninjas in Pyjamas,0.0,Outsiders,2.0,2021-01-30
4361,esports:match:9ebcbf41-9dbb-49ae-9eb9-3f363fc8eb4c,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-30 14:00:00+00:00,bestof,3,False,Berlin International Gaming,1.0,Team Spirit,2.0,2021-01-30
4362,esports:match:bb807800-c741-4f0c-9041-3516f0a9015d,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-30 15:00:00+00:00,bestof,3,False,Team Unique,1.0,Vexed Gaming,2.0,2021-01-30
4366,esports:match:01a7134b-13f1-43b3-be62-d1dfff90b3b7,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-30 16:30:00+00:00,bestof,3,False,Cloud9,1.0,Fnatic,2.0,2021-01-30
4153,esports:match:6f7d3069-9860-493b-aa72-ac8fb22ca4f7,esports:tournament:0c6d6275-cc7e-439a-9652-fbcd1f3098f3,2021-01-31 19:55:00+00:00,0,0,False,Rebirth Esports,0.0,Pain Gaming,3.0,2021-01-31
4420,esports:match:fe978333-aaaa-4baa-8f95-feba8fb11871,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-31 15:00:00+00:00,bestof,3,False,Case Esports,1.0,Sangal Esports,2.0,2021-01-31
4424,esports:match:61b3944e-1e30-4e25-9559-d296fd5d97e5,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-31 16:30:00+00:00,bestof,3,False,Heroic,0.0,Fnatic,2.0,2021-01-31
4430,esports:match:e87408b8-a57f-4055-b3a3-f46fb2bad7a7,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-31 18:15:00+00:00,bestof,3,False,Budapest Five,0.0,Invictus Gaming International,2.0,2021-01-31
4436,esports:match:9b5f1fcb-5a4a-4179-86c2-6f99e60196db,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-31 20:00:00+00:00,bestof,3,False,Fnatic,0.0,Outsiders,2.0,2021-01-31
4411,esports:match:7e9f0aaa-94cb-43e5-8f79-4b92653e54b8,esports:tournament:b16760a2-9699-4c3b-8b5c-75f7820bcb75,2021-01-31 12:00:00+00:00,0,0,False,Team Gamerlegion,0.0,Vexed Gaming,2.0,2021-01-31
4161,esports:match:08e8d551-7bf4-4443-ba83-0aeafd8d10ce,esports:tournament:26561c7b-0d2c-4ef1-988a-a8e7d606d40f,2021-01-31 13:00:00+00:00,0,0,False,MOUZ,0.0,Outsiders,2.0,2021-01-31
4419,esports:match:5b56016d-2e34-4e92-b96d-eb1859294705,esports:tournament:a5407d04-b880-4727-954f-82a3a1f7b126,2021-01-31 14:55:00+00:00,bestof,5,False,FunPlus Phoenix,0.0,Team Spirit,3.0,2021-01-31
4457,esports:match:ff143a83-be1f-47df-bf02-4de0ec46a957,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-01 11:00:00+00:00,bestof,3,False,Sangal Esports,1.0,Endpoint,2.0,2021-02-01
4460,esports:match:3d6f60cc-9865-42fe-96d1-38493b8c1a13,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-01 14:00:00+00:00,bestof,3,False,HONORIS,1.0,Extremum,2.0,2021-02-01
4456,esports:match:00ddff1b-0b86-43db-bca7-4611d646ea0d,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-01 11:00:00+00:00,bestof,3,False,Sinners Esports,1.0,forZe Esports,2.0,2021-02-01
4643,esports:match:910e83ae-19d6-43c3-b1fc-49edb5265b19,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-05 11:00:00+00:00,bestof,1,False,SAW,0.0,Young Ninjas,1.0,2021-02-05
4646,esports:match:98f1c44f-12f2-4632-8e07-53b9add99a69,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-05 13:45:00+00:00,bestof,3,False,Young Ninjas,0.0,Nemiga Gaming,2.0,2021-02-05
4645,esports:match:763505eb-a5ed-40dd-a8a4-babaddf032cc,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-05 12:40:00+00:00,bestof,3,False,Tarczynski Protein Team,0.0,Nemiga Gaming,1.0,2021-02-05
4686,esports:match:79c54236-d526-4fb3-9ccd-879df4fda6a9,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-06 14:00:00+00:00,bestof,3,False,Young Ninjas,1.0,SAW,2.0,2021-02-06
4678,esports:match:9350bcbd-a602-492a-811c-3439acb71bad,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-06 11:00:00+00:00,bestof,3,False,Tarczynski Protein Team,0.0,SAW,2.0,2021-02-06
4757,esports:match:0c8bda16-765b-4d2f-9661-af6537be4b12,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-08 08:00:00+00:00,bestOf,3,False,Winstrike Team,1.0,forZe Esports,2.0,2021-02-08
4758,esports:match:6103e243-27e2-478d-9897-b55eda492c23,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-08 08:00:00+00:00,bestof,3,0,Sprout,0.0,ENCE,2.0,2021-02-08
4766,esports:match:511a224a-85b1-471b-9b38-67915cd9e4e6,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-08 12:05:00+00:00,bestof,3,False,Sangal Esports,0.0,Endpoint,2.0,2021-02-08
4769,esports:match:b149e949-beca-4903-a338-25040c36459d,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-08 14:30:00+00:00,bestof,1,False,Sangal Esports,0.0,Budapest Five,1.0,2021-02-08
4771,esports:match:21a81fbd-5e5d-4e52-bcfe-44308c9f8601,esports:tournament:4ba9b11d-84a6-4b9f-a11d-ad20a748d9ef,2021-02-08 15:30:00+00:00,bestof,3,False,Team Vitality,0.0,Complexity Gaming,2.0,2021-02-08
4772,esports:match:0b9db2d2-464e-4fbb-aebc-25403d16eb3f,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-08 15:55:00+00:00,bestof,3,False,Hellraisers,1.0,Budapest Five,2.0,2021-02-08
4787,esports:match:c48f643e-a10c-4484-bc28-3a95029de0a8,esports:tournament:4ba9b11d-84a6-4b9f-a11d-ad20a748d9ef,2021-02-08 18:30:00+00:00,bestof,3,False,Evil Geniuses,0.0,G2 Esports,2.0,2021-02-08
4795,esports:match:eb989bbb-ea7c-4681-a486-11287be0a32d,esports:tournament:229a7c34-6f68-41a3-90e4-bf2cc113a250,2021-02-08 19:45:00+00:00,bestof,3,0,mYinsanity,0.0,Make Your Destiny,2.0,2021-02-08
4767,esports:match:43df37f4-9fea-497b-9955-9998c81c6ab0,esports:tournament:28504113-96de-4c9e-9f3d-f1d19f8bf6a1,2021-02-08 13:00:00+00:00,bestof,1,False,SKADE,0.0,Hellraisers,1.0,2021-02-08
4380,esports:match:89889ac2-1bc4-4f71-9b21-791bcd35b160,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 17:00:00+00:00,bestof,1,False,Astralis,0.0,Campus Vejle Flammen,1.0,2021-02-08
4390,esports:match:750a5dec-35cd-46d3-b5a5-bee6d911f37d,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 20:00:00+00:00,bestof,1,False,AGF Esport Academy,0.0,AGF Esport,1.0,2021-02-08
4379,esports:match:2ee85102-d9a6-4c9c-b1e8-b3d1d2c3572f,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 19:00:00+00:00,bestof,1,False,AaB Esport,0.0,Tricked eSport,1.0,2021-02-08
4391,esports:match:2ddff722-a6b3-4190-bf76-62380a29d939,esports:tournament:817b2c21-f194-4b04-bc08-549538005a8e,2021-02-08 11:00:00+00:00,bestof,3,False,Izako Boars,1.0,Godsent,2.0,2021-02-08
4382,esports:match:26fcd1fc-e9a4-452a-ad6d-0f58a4981378,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 17:00:00+00:00,bestof,1,False,AaB Esport,0.0,Atlando,1.0,2021-02-08
4383,esports:match:c2c5ab4f-c5c9-4c4f-a5ff-6ee37f7c01ed,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 18:00:00+00:00,bestof,1,False,Ecstatic,0.0,Alpha Gaming,1.0,2021-02-08
4384,esports:match:c47fd063-c99f-4c8e-b456-382921398bd1,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 19:00:00+00:00,bestof,1,False,Astralis,0.0,Copenhagen Flames,1.0,2021-02-08
4381,esports:match:76969c39-0568-470e-b528-e076bac1d91e,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 20:00:00+00:00,bestof,1,False,Tricked eSport,0.0,Masonic,1.0,2021-02-08
4386,esports:match:0274b540-fee4-41b4-96c4-73150b7a028b,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 20:00:00+00:00,bestof,1,False,Astralis,0.0,Atlando,1.0,2021-02-08
4387,esports:match:237d0640-3ab9-4d2c-9367-df60d00a81c6,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 18:00:00+00:00,bestof,1,False,Campus Vejle Flammen,0.0,AGF Esport,1.0,2021-02-08
4388,esports:match:c66811e8-f09a-4807-8f99-f6b621b7ba19,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 20:00:00+00:00,bestof,1,False,Copenhagen Flames,0.0,Alpha Gaming,1.0,2021-02-08
4389,esports:match:5b0bafca-db09-4037-8dfc-ff44f654c166,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 18:00:00+00:00,bestof,1,False,Atlando,0.0,AGF Esport Academy,1.0,2021-02-08
4385,esports:match:5c403be2-c896-4586-a64e-3154d85f7bc0,esports:tournament:a689e11e-1f65-43ee-85ae-0ea66544324a,2021-02-08 21:00:00+00:00,bestof,1,False,AaB Esport,0.0,Ecstatic,1.0,2021-02-08
4845,esports:match:dccaa3c1-aa44-43b1-b7b1-df5f787fc785,esports:tournament:c7882095-5f22-4421-aad0-518eccc97ffd,2021-02-09 18:00:00+00:00,bestof,3,False,LDLC OL,1.0,Nemiga Gaming,2.0,2021-02-09
4863,esports:match:223a4a14-8d11-4c4f-a585-7b7252029934,esports:tournament:229a7c34-6f68-41a3-90e4-bf2cc113a250,2021-02-09 19:45:00+00:00,bestof,3,False,Clutch Rayn Esport,1.0,Ubiteam,2.0,2021-02-09
4855,esports:match:36c09309-24ed-4910-8b01-408f8717d1de,esports:tournament:4ba9b11d-84a6-4b9f-a11d-ad20a748d9ef,2021-02-09 18:30:00+00:00,bestof,3,False,Team Vitality,1.0,Evil Geniuses,2.0,2021-02-09
4850,esports:match:d789a95a-c6fc-465f-9eb0-3ac7989f5494,esports:tournament:c7882095-5f22-4421-aad0-518eccc97ffd,2021-02-09 18:00:00+00:00,bestof,3,False,FATE Esports,1.0,Team Gamerlegion,2.0,2021-02-09
4848,esports:match:c6ceb711-6ee3-48e9-b5d9-26550f8ab209,esports:tournament:c7882095-5f22-4421-aad0-518eccc97ffd,2021-02-09 18:00:00+00:00,bestof,3,False,ALTERNATE aTTaX,0.0,Anonymo Esports,2.0,2021-02-09
4847,esports:match:85770b21-c779-4eec-a2bc-cd55d050cb02,esports:tournament:c7882095-5f22-4421-aad0-518eccc97ffd,2021-02-09 18:00:00+00:00,bestof,3,False,Nexus Gaming,0.0,AGO,2.0,2021-02-09
4846,esports:match:8f50bfe5-b572-4477-85dc-0b6ea5f35024,esports:tournament:c7882095-5f22-4421-aad0-518eccc97ffd,2021-02-09 18:00:00+00:00,bestof,3,False,Wisla Krakow,0.0,Winstrike Team,2.0,2021-02-09
4842,esports:match:b3c47ca8-4efe-40aa-95b0-d16079ed8eb4,esports:tournament:c7882095-5f22-4421-aad0-518eccc97ffd,2021-02-09 17:55:00+00:00,bestof,3,False,forZe Esports,1.0,SAW,2.0,2021-02-09
